Month,Day,Year,TOTALDEMAND,dew_point,T2M_MAX,T2M_MIN,WS50M_MIN,WS50M_MAX,avg_temp,relative_humidity,avg_wind_speed,Date
10,8,2016,331218.55,17.6,24.8,22.1,4.9,8.3,23.4,70.8,6.6,08-10-2016
10,9,2016,320945.63,22.2,27,24.9,8.8,11.4,26,77.8,10.1,09-10-2016
10,10,2016,361712.85,23.3,27,25.5,1,9.4,26.3,83,5.2,10-10-2016
10,11,2016,350379.55,22.8,25.5,24.3,2.9,11.8,24.9,88.2,7.4,11-10-2016
10,12,2016,358612.62,22.7,25.3,24.4,6.9,15.6,24.8,88,11.2,12-10-2016
10,13,2016,362683.78,18.7,24.7,23.2,6.6,9.6,23.9,73.2,8.1,13-10-2016
10,14,2016,360529.98,19,23.1,21.5,7.3,15.1,22.3,83.3,11.2,14-10-2016
10,15,2016,322447.69,17.1,22.4,21.8,10.3,11.8,22.1,73.8,11.1,15-10-2016
10,16,2016,311956.09,16.6,22.5,22,10.2,11.7,22.3,70,10.9,16-10-2016
10,17,2016,359828.47,17.9,24.2,22.3,9.9,12.5,23.2,72.7,11.2,17-10-2016
10,18,2016,354850.2,21.6,25.3,24.3,8,8.9,24.8,82,8.5,18-10-2016
10,19,2016,357484.62,21.4,24.9,23.2,3.3,8.6,24.1,84.2,6,19-10-2016
10,20,2016,363103.68,19.5,23.5,22.4,2,8.6,23,80.9,5.3,20-10-2016
10,21,2016,364731.08,17.2,24.5,21,9.3,10.4,22.7,70.9,9.8,21-10-2016
10,22,2016,340202.12,15.3,21.7,20.9,3.3,10.7,21.3,68.7,7,22-10-2016
10,23,2016,327310.33,18.3,24.2,21.6,3.6,16.4,22.9,75.5,10,23-10-2016
10,24,2016,356639.31,16,24.5,19.3,5.3,25.1,21.9,77.6,15.2,24-10-2016
10,25,2016,354982.98,14.2,22.2,19.4,4.4,7.9,20.8,65.4,6.1,25-10-2016
10,26,2016,357419.24,18.9,24.5,22.4,7.9,9.6,23.4,75.6,8.8,26-10-2016
10,27,2016,354083.92,20.1,24.5,19.6,8.4,15.3,22,84.2,11.9,27-10-2016
10,28,2016,354393.9,13,20.8,19.1,0.9,10.8,20,64,5.8,28-10-2016
10,29,2016,326511.98,18.9,24.6,20.9,4.1,16.5,22.8,79.4,10.3,29-10-2016
10,30,2016,322929.83,16.1,21.4,19.7,7.3,11.9,20.5,77.8,9.6,30-10-2016
10,31,2016,345753.25,18,23.6,19.6,7.2,12.5,21.6,83.2,9.8,31-10-2016
11,1,2016,348813.32,23.2,24.4,23.9,5.8,11.4,24.2,93.7,8.6,01-11-2016
11,2,2016,351328.23,21,24.3,21.5,4.2,9.5,22.9,90,6.8,02-11-2016
11,3,2016,360964.76,21.3,24.8,21.5,8,15.6,23.1,89.5,11.8,03-11-2016
11,4,2016,362491.1,15.6,24.2,20.3,8.4,12.2,22.2,70.9,10.3,04-11-2016
11,5,2016,321970.47,14.3,21.2,19.3,6.5,9,20.2,69.8,7.8,05-11-2016
11,6,2016,310079,17.2,23.1,21.3,3.3,9.9,22.2,72.1,6.6,06-11-2016
11,7,2016,371806.61,16.9,22.4,18.5,11.2,20.9,20.4,84.1,16.1,07-11-2016
11,8,2016,385091.54,17,20.6,18.8,13.9,22.8,19.7,82.9,18.4,08-11-2016
11,9,2016,372531.21,16.6,23.2,19.2,4.3,14.8,21.2,73.7,9.6,09-11-2016
11,10,2016,368605.76,13,19.4,17.4,4.5,13.7,18.4,71.5,9.1,10-11-2016
11,11,2016,369201.45,13.9,21.4,17.3,3.7,11.4,19.3,73.9,7.5,11-11-2016
11,12,2016,358045.22,21.4,23.6,21.6,4,11.6,22.6,90.6,7.8,12-11-2016
11,13,2016,331160.52,18.1,22.8,20.5,7,10.6,21.7,80.2,8.8,13-11-2016
11,14,2016,359231.45,15.9,20.9,20.5,5,7.4,20.7,73.7,6.2,14-11-2016
11,15,2016,359892.88,17.5,23.3,20.9,7.4,18.3,22.1,76.7,12.9,15-11-2016
11,16,2016,362323.43,17.1,23.6,18.1,6,18.4,20.8,82.4,12.2,16-11-2016
11,17,2016,369022.1,11.7,20.1,18.3,0.6,6,19.2,61.6,3.3,17-11-2016
11,18,2016,400657.28,14.4,20.4,18.2,1.8,13.1,19.3,73.7,7.5,18-11-2016
11,19,2016,350173.12,14.6,21.7,19.1,5.6,12.1,20.4,71.5,8.8,19-11-2016
11,20,2016,345564.73,18.8,23.2,21.3,6.1,15.2,22.2,79.2,10.6,20-11-2016
11,21,2016,408740.38,15.8,21,20.4,5.8,10.8,20.7,74,8.3,21-11-2016
11,22,2016,415310.21,18.5,22.9,20.4,8,14.9,21.6,83.8,11.4,22-11-2016
11,23,2016,391787.51,17.5,23,19.9,0.9,15.7,21.4,79.4,8.3,23-11-2016
11,24,2016,359748.63,16.8,22,18.8,0.2,18.6,20.4,83.2,9.4,24-11-2016
11,25,2016,359100.37,13.3,22.2,16.5,4.3,18.9,19.3,77,11.6,25-11-2016
11,26,2016,341259.88,11.1,19,16.6,0.6,5.5,17.8,65,3,26-11-2016
11,27,2016,335993.82,14.2,22.3,18.8,2.2,14.3,20.6,69.2,8.2,27-11-2016
11,28,2016,395163.34,18.6,23.3,18.2,10.4,20.8,20.7,85,15.6,28-11-2016
11,29,2016,391283.72,12.7,18.8,17.6,8.7,11.4,18.2,70.1,10.1,29-11-2016
11,30,2016,387117.6,11.5,17.6,15.9,5.3,15.1,16.7,72.8,10.2,30-11-2016
12,1,2016,387413.33,12.2,19.3,16.2,4.6,14.1,17.7,71,9.4,01-12-2016
12,2,2016,417863.22,15.7,21.5,17.8,7.6,16.4,19.7,79.1,12,02-12-2016
12,3,2016,368247.59,11.6,19.2,17.8,2.7,7.5,18.5,63.5,5.1,03-12-2016
12,4,2016,370721.49,13.6,20.2,19.1,2.5,7.7,19.6,68.8,5.1,04-12-2016
12,5,2016,437562.27,17.9,21.6,20.2,8,13.8,20.9,82.2,10.9,05-12-2016
12,6,2016,404359.05,17.2,21.1,19.3,0.9,14,20.2,83.9,7.5,06-12-2016
12,7,2016,386514.29,11.6,19.1,16.8,2.2,13.1,18,69.3,7.7,07-12-2016
12,8,2016,415879.3,13.7,21.1,16.6,4.1,16.2,18.8,70.4,10.2,08-12-2016
12,9,2016,363285.76,12.3,20.2,15.2,2.8,10.9,17.7,74.7,6.9,09-12-2016
12,10,2016,340189.51,14.8,21,17.8,11.3,14.5,19.4,72.1,12.9,10-12-2016
12,11,2016,344562.04,11.7,17.7,15.1,6.1,12.3,16.4,75.2,9.2,11-12-2016
12,12,2016,409361.44,10.1,15,13.9,9,16.1,14.5,74.7,12.6,12-12-2016
12,13,2016,458729.27,9.7,17.4,14.9,2.4,10.3,16.2,68.4,6.3,13-12-2016
12,14,2016,450770.56,16.3,22.7,17.6,11.2,29.1,20.2,78.4,20.1,14-12-2016
12,15,2016,379738.69,13.2,18.4,16.7,2.9,19.1,17.5,75,11,15-12-2016
12,16,2016,377706.9,13.7,20.8,16.9,2,20.6,18.8,76,11.3,16-12-2016
12,17,2016,371850.6,10.4,17.5,14.9,10.5,16.9,16.2,69.8,13.7,17-12-2016
12,18,2016,328835.45,10.5,17.4,15.2,5.5,16.6,16.3,70.6,11.1,18-12-2016
12,19,2016,365310.2,11.6,18.5,15.9,6.1,12.9,17.2,69.3,9.5,19-12-2016
12,20,2016,401711.63,9.8,17.7,16.8,2.2,6.8,17.3,61.6,4.5,20-12-2016
12,21,2016,386501.56,12.2,18.2,16.6,6.8,10.6,17.4,72.3,8.7,21-12-2016
12,22,2016,370141.45,11.2,18.1,15.8,2.8,12.2,16.9,69.9,7.5,22-12-2016
12,23,2016,370013.2,16.8,21.3,18.2,13.2,21.9,19.8,81.5,17.6,23-12-2016
12,24,2016,352473.36,12.3,20.5,15.1,13.1,18.7,17.8,70.6,15.9,24-12-2016
12,25,2016,323507.67,8.9,15,13.2,6,15,14.1,71.5,10.5,25-12-2016
12,26,2016,353835.25,9,16.3,14.9,3.4,10.4,15.6,66.4,6.9,26-12-2016
12,27,2016,366570.55,14,20.3,16.5,9.5,21,18.4,74.4,15.2,27-12-2016
12,28,2016,396529.66,13.1,20.6,12.4,12.3,20.6,16.5,84.3,16.5,28-12-2016
12,29,2016,430688.95,8,16.8,12.4,2.1,11.7,14.6,68.7,6.9,29-12-2016
12,30,2016,423274.2,11.5,19,12.4,12.6,16.6,15.7,78.8,14.6,30-12-2016
12,31,2016,393378.87,8.7,15.9,12.4,7,12.5,14.2,69.5,9.7,31-12-2016
1,1,2017,347164.02,10.9,16,13.9,2.4,11.2,14.9,76.8,6.8,01-01-2017
1,2,2017,337241.55,9.1,16.4,14.7,1.4,6.9,15.5,65.4,4.1,02-01-2017
1,3,2017,359586.54,11.9,18.2,15.4,7.3,15.5,16.8,74.4,11.4,03-01-2017
1,4,2017,361901.84,9.5,16.2,14.3,5.5,14.9,15.2,71.2,10.2,04-01-2017
1,5,2017,369989.09,10.1,16.7,12.3,7.4,16.3,14.5,76.5,11.9,05-01-2017
1,6,2017,375151.3,8.5,12,10.7,8,15.7,11.3,82,11.8,06-01-2017
1,7,2017,355851.85,8.2,14,11.6,7.4,11.3,12.8,74.1,9.3,07-01-2017
1,8,2017,370080.05,9.6,15.6,13.8,2.2,13.3,14.7,70.3,7.8,08-01-2017
1,9,2017,435850.61,12.2,19.2,13.9,2.5,25.6,16.5,75,14,09-01-2017
1,10,2017,446686.34,9.7,16.3,14.7,8.6,26.3,15.5,69.6,17.5,10-01-2017
1,11,2017,478204.44,10.7,17.9,13.3,4.4,16.9,15.6,74,10.6,11-01-2017
1,12,2017,430133.9,10.2,17.1,12.6,0.7,16.1,14.8,74.7,8.4,12-01-2017
1,13,2017,476078.57,10.2,16.7,13.5,2.1,16.1,15.1,70.7,9.1,13-01-2017
1,14,2017,433885.61,9.6,16.8,11.9,3.9,22.6,14.4,70.2,13.3,14-01-2017
1,15,2017,365607.37,8.6,14.4,10.6,9.7,20.7,12.5,77.8,15.2,15-01-2017
1,16,2017,429271.68,7.7,13.6,11.1,9.2,20.1,12.3,74.8,14.6,16-01-2017
1,17,2017,500151.18,8.5,13.1,11.5,9.9,16.7,12.3,76.8,13.3,17-01-2017
1,18,2017,494331.59,8.2,13.2,12.7,6.8,12.8,12.9,72.6,9.8,18-01-2017
1,19,2017,395585.67,9.1,16.3,12.8,4.6,16.1,14.5,69.4,10.4,19-01-2017
1,20,2017,410115.17,12.5,17,13.5,5.8,16.1,15.2,86.3,11,20-01-2017
1,21,2017,351211.73,11,18.5,13.1,5.8,26.3,15.8,75.8,16,21-01-2017
1,22,2017,355342.97,7.5,15.4,12.5,1.5,15.3,14,67,8.4,22-01-2017
1,23,2017,452150.63,10.9,17.3,12.1,8.7,20.5,14.7,74.5,14.6,23-01-2017
1,24,2017,476340.79,8.7,12.5,11.4,11.3,14.2,11.9,80.4,12.7,24-01-2017
1,25,2017,393770.15,7.5,11.3,10.2,6.3,13.9,10.8,78.8,10.1,25-01-2017
1,26,2017,353019.46,6.9,13.5,11.5,5.4,7.6,12.5,68.4,6.5,26-01-2017
1,27,2017,391600.2,7,15.1,13.1,0.6,9.4,14.1,63.4,5,27-01-2017
1,28,2017,411629.01,11.3,17.5,13.8,8.2,14.3,15.6,74.8,11.2,28-01-2017
1,29,2017,409373.45,9.1,15.7,13.6,0.6,9.6,14.7,71.6,5.1,29-01-2017
1,30,2017,511005.77,13.7,17.9,15.9,10.6,20.9,16.9,79.4,15.7,30-01-2017
1,31,2017,493023.53,8.6,18,10.6,14.3,22.5,14.3,78.5,18.4,31-01-2017
2,1,2017,404973.41,7.4,15,11,5.4,17,13,71.3,11.2,01-02-2017
2,2,2017,406042.94,8.9,16.1,10.3,14.2,21.9,13.2,80.1,18.1,02-02-2017
2,3,2017,413396.22,7.2,12.4,10,11.9,16.8,11.2,78.6,14.4,03-02-2017
2,4,2017,428640.5,7.9,13.1,10.5,9.3,14.1,11.8,75.2,11.7,04-02-2017
2,5,2017,470876.4,8.4,14.9,13.2,2.5,12.7,14,68.6,7.6,05-02-2017
2,6,2017,513142.28,12.9,18,15.2,9.1,21.4,16.6,77.4,15.3,06-02-2017
2,7,2017,428399.78,7.9,16.5,10.8,11.5,21.8,13.7,73.1,16.6,07-02-2017
2,8,2017,418975.87,7,11.4,10.7,11,14.7,11.1,75.6,12.9,08-02-2017
2,9,2017,466507.46,7.3,14,10.9,2.4,12,12.4,73,7.2,09-02-2017
2,10,2017,520266.28,10.9,17.5,14.4,12.4,23.2,15.9,73.2,17.8,10-02-2017
2,11,2017,508108.36,8.6,14.3,12.3,8.9,19.1,13.3,74.5,14,11-02-2017
2,12,2017,427508.5,7.9,13.4,11.6,8.5,16.3,12.5,74.4,12.4,12-02-2017
2,13,2017,390190.38,7.9,13.2,12.6,10.5,14.3,12.9,71.2,12.4,13-02-2017
2,14,2017,389588.27,7.8,12.7,12.1,4.4,10.5,12.4,73.5,7.4,14-02-2017
2,15,2017,392638.25,7.8,12.5,10.7,3.1,14.9,11.6,76.3,9,15-02-2017
2,16,2017,438491.57,7.4,13.3,11.7,6.4,12,12.5,70.8,9.2,16-02-2017
2,17,2017,434180.27,9.6,17.1,13,5.3,18.1,15,68.3,11.7,17-02-2017
2,18,2017,377628.26,12.6,18.3,15.9,11.7,20.6,17.1,73.7,16.1,18-02-2017
2,19,2017,340913.78,9.6,15.4,10.2,1.3,16.9,12.8,86.6,9.1,19-02-2017
2,20,2017,364474.76,8,16.4,10.4,6.2,19.8,13.4,71.8,13,20-02-2017
2,21,2017,378888.5,9.6,18.1,9.3,18.2,25.9,13.7,79.3,22,21-02-2017
2,22,2017,397994.89,5.7,11.2,9.2,4.5,18.5,10.2,73.5,11.5,22-02-2017
2,23,2017,421714.04,9,16.6,11.4,4,19.6,14,73.5,11.8,23-02-2017
2,24,2017,407465.24,13.1,18,13.6,6.2,23.5,15.8,83.1,14.9,24-02-2017
2,25,2017,346727.39,9.5,13.9,11.6,5.3,6.6,12.8,81.2,5.9,25-02-2017
2,26,2017,334188.2,10.6,16.2,14,6.7,12.8,15.1,74,9.7,26-02-2017
2,27,2017,383885.41,9.8,15.6,12.5,5.8,11.1,14.1,78.8,8.4,27-02-2017
2,28,2017,396477.33,10.7,13.8,13,8.6,15.3,13.4,84.3,11.9,28-02-2017
3,1,2017,388973.41,10.1,14.2,13.9,6.5,10.9,14,77,8.7,01-03-2017
3,2,2017,401312.95,9.7,15.8,14.3,6.3,17.8,15,69.9,12,02-03-2017
3,3,2017,393722.1,11.6,17,14.4,11.7,24.2,15.7,76.2,17.9,03-03-2017
3,4,2017,359080.56,7.8,14.4,12.5,1.6,11.3,13.4,68.2,6.4,04-03-2017
3,5,2017,344380.81,10.1,15.6,12.6,1.5,9.1,14.1,76.4,5.3,05-03-2017
3,6,2017,374012.82,11.6,17.2,15.1,4.6,16.1,16.1,73.2,10.4,06-03-2017
3,7,2017,373048.93,13.3,17.9,15.4,6.1,21.6,16.6,80.9,13.8,07-03-2017
3,8,2017,372892.71,9.7,16.9,13.3,6.9,17,15.1,70.8,11.9,08-03-2017
3,9,2017,374175.21,7.4,13.5,12.2,2.6,13.2,12.9,71,7.9,09-03-2017
3,10,2017,374756.58,9.2,15.7,13.8,6.4,14,14.8,69.3,10.2,10-03-2017
3,11,2017,343697.54,7.8,14.8,11.4,10.1,17.4,13.1,71.8,13.8,11-03-2017
3,12,2017,338662.32,7,11.6,11.1,9.9,13.5,11.3,74.8,11.7,12-03-2017
3,13,2017,385912,7.2,12.2,11.3,6.3,9.7,11.7,73.3,8,13-03-2017
3,14,2017,389833.71,6.9,12.5,11.3,1.5,17.8,11.9,71.6,9.7,14-03-2017
3,15,2017,391734.31,11.6,15.1,11.6,8.2,19,13.4,87.5,13.6,15-03-2017
3,16,2017,404016.92,8.2,12.8,12.1,11.2,17.8,12.4,75.5,14.5,16-03-2017
3,17,2017,380933.09,7.6,13.1,12,7.9,14.1,12.6,72.1,11,17-03-2017
3,18,2017,349282.22,7.9,13.2,12,7.8,14.5,12.6,73.6,11.2,18-03-2017
3,19,2017,359511.96,7.9,13.4,12.1,9.4,13.7,12.8,72.5,11.6,19-03-2017
3,20,2017,415141.9,7.2,13.1,12.3,11,15.1,12.7,69.7,13,20-03-2017
3,21,2017,422106.96,6.5,12.6,11,1.3,14.4,11.8,70.3,7.8,21-03-2017
3,22,2017,412379.94,11.1,17.5,11.6,13.8,29.5,14.5,81.3,21.6,22-03-2017
3,23,2017,389580.4,6.9,12.7,12.1,10.5,18.3,12.4,69.2,14.4,23-03-2017
3,24,2017,378380.62,7.7,12,10.5,2.4,9.8,11.3,79.8,6.1,24-03-2017
3,25,2017,354111.92,6.7,11.8,11.1,8.4,12.8,11.4,73.1,10.6,25-03-2017
3,26,2017,356888.84,5.8,11.9,11.1,1.2,8,11.5,68.1,4.6,26-03-2017
3,27,2017,400332.81,11.3,17.1,11,8.1,20.2,14.1,85.5,14.1,27-03-2017
3,28,2017,399133.87,9,16,11.8,11.1,25.7,13.9,76.1,18.4,28-03-2017
3,29,2017,426728.83,6.5,12.9,11.6,4.7,11.1,12.3,68.3,7.9,29-03-2017
3,30,2017,399069.09,6.7,13.2,12.2,3.2,10.1,12.7,67.5,6.7,30-03-2017
3,31,2017,364459.44,11,16,13.1,4.2,14.1,14.6,79.3,9.2,31-03-2017
4,1,2017,327865.55,11.4,16.6,11.6,1.4,7.3,14.1,87.6,4.4,01-04-2017
4,2,2017,328579.21,11.1,14.8,13.5,5.2,8.7,14.1,82.8,6.9,02-04-2017
4,3,2017,366231.07,10.5,14.8,12.4,5.2,16.1,13.6,79.8,10.6,03-04-2017
4,4,2017,369647.77,6.9,13.3,12.3,5.4,13.5,12.8,66.9,9.5,04-04-2017
4,5,2017,367787.38,8.1,13.8,13.2,6.2,12.1,13.5,69.6,9.2,05-04-2017
4,6,2017,369206.92,7.8,13.9,13.3,3.3,6.1,13.6,67.6,4.7,06-04-2017
4,7,2017,368023.49,10.4,15.9,13.9,5.9,9.8,14.9,74.8,7.8,07-04-2017
4,8,2017,339803.81,12.7,16.4,15.9,6.6,9.1,16.1,79.6,7.9,08-04-2017
4,9,2017,328994.52,14.8,16.9,16,9.4,14.4,16.4,90.4,11.9,09-04-2017
4,10,2017,358227.99,10.6,17.2,12.2,9.7,15,14.7,83.1,12.3,10-04-2017
4,11,2017,366919.82,8.3,13.6,11.7,4.8,14.6,12.6,75.5,9.7,11-04-2017
4,12,2017,367264.21,15.2,18.2,13.3,7.5,20,15.8,92.3,13.7,12-04-2017
4,13,2017,364268.31,10.3,15.8,13.1,6.5,7.9,14.4,77.8,7.2,13-04-2017
4,14,2017,321663.06,7.9,15.1,13.3,1.8,8,14.2,66.6,4.9,14-04-2017
4,15,2017,323113.27,10.4,16.3,15.1,6.1,7.8,15.7,70.7,7,15-04-2017
4,16,2017,315069.03,13.3,17.1,16.2,6.4,8.3,16.6,80.1,7.4,16-04-2017
4,17,2017,324647.55,15.8,17.4,17,2.1,8.7,17.2,91.5,5.4,17-04-2017
4,18,2017,361476.48,15.4,17.7,16.8,0.9,15.8,17.2,90.3,8.3,18-04-2017
4,19,2017,364142.44,17.5,18.9,17.2,10.9,19.6,18.1,95.8,15.2,19-04-2017
4,20,2017,365176.28,11.5,17.7,14.3,8.8,16.6,16,74.9,12.7,20-04-2017
4,21,2017,363824.21,9.9,14.9,14.2,1.1,8.5,14.5,74.5,4.8,21-04-2017
4,22,2017,339739.8,15,17.1,15,1,9.8,16.1,90.6,5.4,22-04-2017
4,23,2017,323235.76,13.4,16.7,15.4,6.4,10,16.1,83.6,8.2,23-04-2017
4,24,2017,356664.5,10.1,15.2,14,6.9,12.8,14.6,75.8,9.9,24-04-2017
4,25,2017,330848.86,8.9,15,14,3.5,7.4,14.5,69,5.4,25-04-2017
4,26,2017,364381.44,10.8,16.8,14.1,4.8,11.9,15.5,75.5,8.3,26-04-2017
4,27,2017,376069.45,16.4,19.5,16.8,8.8,22,18.2,91.6,15.4,27-04-2017
4,28,2017,376838.92,11.6,16,12.5,5.3,11.1,14.3,88.1,8.2,28-04-2017
4,29,2017,348686.43,13.5,16.7,13,7.8,12.2,14.9,88.8,10,29-04-2017
4,30,2017,336627.7,14.4,17.8,16.6,0.1,7.5,17.2,82.8,3.8,30-04-2017
5,1,2017,358501.55,15.1,17.7,16.8,4.9,7.8,17.3,87.4,6.4,01-05-2017
5,2,2017,375086.6,14,17.9,16,8.3,11.9,16.9,81.3,10.1,02-05-2017
5,3,2017,382285.24,10.9,15.9,14.6,3.9,9.7,15.2,76.2,6.8,03-05-2017
5,4,2017,386407.85,9.5,16.2,15,0.9,3.8,15.6,67.9,2.3,04-05-2017
5,5,2017,377574.12,12.7,17.1,16.1,3.2,8.5,16.6,78,5.8,05-05-2017
5,6,2017,347627.43,16.9,18.2,16.8,7.1,11.7,17.5,94.5,9.4,06-05-2017
5,7,2017,342806.53,17.9,19.2,18,6.8,13.8,18.6,97.4,10.3,07-05-2017
5,8,2017,389506.51,16.7,19.1,17.3,6.7,13.1,18.2,90.7,9.9,08-05-2017
5,9,2017,393921.24,15.8,18.4,17.6,3.1,7.9,18,86.5,5.5,09-05-2017
5,10,2017,391617.73,13.8,17.8,16.8,3.1,9,17.3,80.3,6.1,10-05-2017
5,11,2017,389646.99,17.7,19.7,17.4,8.3,16.3,18.5,94,12.3,11-05-2017
5,12,2017,390219.83,15.7,18.6,17.2,9.7,13.8,17.9,85.1,11.8,12-05-2017
5,13,2017,359406.99,12.2,17.1,16.7,1.4,9.1,16.9,73.9,5.2,13-05-2017
5,14,2017,354251.32,15.9,19.4,16.1,3.3,13.1,17.8,89.7,8.2,14-05-2017
5,15,2017,389556.23,17.8,19.1,18.3,4.4,10.9,18.7,94.4,7.6,15-05-2017
5,16,2017,395268.28,17.5,19.3,18.3,5.7,8.8,18.8,92.3,7.3,16-05-2017
5,17,2017,397257.54,19,20.3,19.2,5.8,17.6,19.8,96.5,11.7,17-05-2017
5,18,2017,389163.97,16.2,20,16.3,3.6,13.6,18.1,91.6,8.6,18-05-2017
5,19,2017,392714.34,14,17.2,16.7,7,7.9,17,82.6,7.5,19-05-2017
5,20,2017,354916.01,14.4,17.9,17,6.6,7.6,17.5,82.2,7.1,20-05-2017
5,21,2017,347204.59,15.5,18.3,18,7.1,10.3,18.1,84.1,8.7,21-05-2017
5,22,2017,382793.04,15.1,18.4,17.8,1.6,8.9,18.1,82.3,5.3,22-05-2017
5,23,2017,387356.59,14.3,18.9,17.6,0.7,6.3,18.2,77.9,3.5,23-05-2017
5,24,2017,375975.47,17.2,19.4,18.9,6.5,9.5,19.1,88.1,8,24-05-2017
5,25,2017,391329.12,19.6,20.6,19.3,6.6,11.5,19.9,97,9,25-05-2017
5,26,2017,393244.98,20.3,21,20.4,10.6,13.4,20.7,97.7,12,26-05-2017
5,27,2017,363959.71,20.6,21.1,20.8,9.6,12,21,97.9,10.8,27-05-2017
5,28,2017,354771.57,20.5,21.1,20,7.6,13.9,20.5,97.8,10.7,28-05-2017
5,29,2017,400851.17,17.3,19.9,18.2,2.2,6.9,19,90.5,4.6,29-05-2017
5,30,2017,429636.97,14.6,18.2,18,2.2,5.9,18.1,80,4.1,30-05-2017
5,31,2017,434303.93,14,18.9,17.9,0.5,3.7,18.4,74.5,2.1,31-05-2017
6,1,2017,427069.75,15.9,19.9,18.8,2.4,16.4,19.4,80,9.4,01-06-2017
6,2,2017,429470.08,20.2,21,20.3,10,17,20.7,97,13.5,02-06-2017
6,3,2017,395860.37,19.8,20.9,20.4,6.2,11.8,20.7,94.7,9,03-06-2017
6,4,2017,383139.24,17.8,20.8,20.5,6.3,8.7,20.7,83.2,7.5,04-06-2017
6,5,2017,420411.17,15.6,20.6,18.4,4.3,6.5,19.5,78.9,5.4,05-06-2017
6,6,2017,438475.03,14.5,19.3,18,5.4,7.6,18.6,77.9,6.5,06-06-2017
6,7,2017,455558.56,13.2,18.4,17.7,5.7,7.9,18.1,73.1,6.8,07-06-2017
6,8,2017,431323.67,14.3,19.4,18,4.3,8.3,18.7,77,6.3,08-06-2017
6,9,2017,421951.13,18,20.7,19.5,6.8,8.8,20.1,86.1,7.8,09-06-2017
6,10,2017,393962.48,19.8,20.8,20.6,7.1,9.9,20.7,94.9,8.5,10-06-2017
6,11,2017,379360.05,19.8,20.8,20.3,4.4,8.4,20.6,94.9,6.4,11-06-2017
6,12,2017,378804.03,18.1,20.7,18.7,3.1,12.8,19.7,90.3,8,12-06-2017
6,13,2017,419896.03,13.9,18.6,18.1,2.9,10.5,18.3,75.5,6.7,13-06-2017
6,14,2017,418381.26,14.9,19.1,17.5,0.3,12.6,18.3,82.7,6.5,14-06-2017
6,15,2017,420786.3,17.8,20.6,19.3,0.6,8.2,19.9,87.5,4.4,15-06-2017
6,16,2017,426499.39,20.5,22,20.7,3.4,14.2,21.3,95.2,8.8,16-06-2017
6,17,2017,395045.08,16.6,20.6,18.9,2.7,4,19.8,82.2,3.4,17-06-2017
6,18,2017,387569.4,16.7,20.2,18.8,0.7,6.6,19.5,83.8,3.7,18-06-2017
6,19,2017,421760.44,21,22.1,20.3,5.4,12.9,21.2,96.8,9.2,19-06-2017
6,20,2017,426510.76,18.2,21.5,20.4,10.1,16.6,20.9,84.2,13.4,20-06-2017
6,21,2017,433390.42,16.8,20.3,19.6,1.7,9.5,20,81.8,5.6,21-06-2017
6,22,2017,428249.25,20,22.4,20.2,4,13.2,21.3,91.5,8.6,22-06-2017
6,23,2017,432617.33,21,22.4,20.2,3,15.8,21.3,95.6,9.4,23-06-2017
6,24,2017,395215.25,19.6,21.4,19.6,0.4,4.2,20.5,93.3,2.3,24-06-2017
6,25,2017,391500.28,21.1,22.4,20.9,3,13.8,21.7,95,8.4,25-06-2017
6,26,2017,430903.48,22.1,22.7,22.3,11.3,14.1,22.5,97.3,12.7,26-06-2017
6,27,2017,455314.41,22,22.5,22.2,10.7,12,22.3,97.6,11.3,27-06-2017
6,28,2017,452517.85,21.5,22.4,21.5,0.5,11.7,21.9,96.3,6.1,28-06-2017
6,29,2017,446836.22,20.6,22.5,20.7,4,11.5,21.6,94.1,7.7,29-06-2017
6,30,2017,446016.06,18.6,21.2,20.8,5.4,9.4,21,86.3,7.4,30-06-2017
7,1,2017,419188.12,17.8,22.6,20.7,2.1,8.6,21.6,80.3,5.4,01-07-2017
7,2,2017,417580.11,22.4,23,22.7,8.8,12.5,22.8,97.2,10.7,02-07-2017
7,3,2017,464264.16,22.6,23.1,22.7,6.7,11,22.9,97.8,8.9,03-07-2017
7,4,2017,419827.49,22.7,23.3,23.1,9.1,11.7,23.2,97.2,10.4,04-07-2017
7,5,2017,416419.21,22.8,24.1,23.2,10,15.1,23.7,95.4,12.5,05-07-2017
7,6,2017,424549,22.8,23.4,23,3.9,9.5,23.2,97.8,6.7,06-07-2017
7,7,2017,436053.92,22.9,23.5,23.3,6,8,23.4,96.5,7,07-07-2017
7,8,2017,409381.95,22.4,23.5,23.1,1,8.2,23.3,94.4,4.6,08-07-2017
7,9,2017,399377.73,22.4,23.8,22.9,0.4,7.8,23.4,94,4.1,09-07-2017
7,10,2017,441356.27,21.1,23.8,22.5,5.3,8,23.2,88.4,6.6,10-07-2017
7,11,2017,445686.69,21.2,24.3,23.8,2.8,5.6,24.1,83.8,4.2,11-07-2017
7,12,2017,448760.7,20.9,24.9,24.1,0.5,4.2,24.5,80.2,2.3,12-07-2017
7,13,2017,437426.83,19.8,25,24.7,1.1,3.5,24.8,73.4,2.3,13-07-2017
7,14,2017,429753.98,22.4,25.1,24.7,2.9,4.9,24.9,85.7,3.9,14-07-2017
7,15,2017,399713.34,23.5,25.6,24.9,4.1,6.9,25.2,89.7,5.5,15-07-2017
