Month,Day,TOTALDEMAND,YEAR,Date,relative_humidity,dew_temp,max_temp,min_temp,temp2m,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M,avg_temp,ws_avg_50,ws_avg_10,
6,14,256306.39,2019,14-06-2019,88.3,8.37,14.69,7.45,10.23,4.27,2.69,8.24,6.29,6.35,4.01,11.07,6.255,4.49,
6,15,242195.69,2019,15-06-2019,85.38,6.96,13.83,5.62,9.29,0.29,0.23,5.01,3.29,3.35,2.33,9.725,2.65,1.76,
6,16,233622.78,2019,16-06-2019,87.55,7.84,14.4,6.85,9.83,1.95,1.19,4.96,3.3,3.77,2.46,10.625,3.455,2.245,
6,17,259945.83,2019,17-06-2019,78.32,5.92,15.06,6.42,9.48,3.52,2.39,7.75,4.98,5.39,3.53,10.74,5.635,3.685,
6,18,275844.44,2019,18-06-2019,84.32,5.45,11.14,4.79,7.94,6.28,3.72,9.08,6.28,7.33,5.02,7.965,7.68,5,
6,19,289474.24,2019,19-06-2019,86.65,4.75,10.62,4.64,6.84,2.97,2.03,6.41,4.41,4.87,3.3,7.63,4.69,3.22,
6,20,297219.19,2019,20-06-2019,91.05,5.07,8.81,4.81,6.45,2.85,1.95,5.56,3.45,3.97,2.62,6.81,4.205,2.7,
6,21,289008.66,2019,21-06-2019,90.36,5.79,10.12,5.54,7.29,5.1,2.95,6.06,4.88,5.41,3.52,7.83,5.58,3.915,
6,22,265658.58,2019,22-06-2019,89.31,5.41,10.61,4.99,7.07,3.21,2.09,5.2,3.9,4.31,2.94,7.8,4.205,2.995,
6,23,267050.64,2019,23-06-2019,87.57,4.85,11.28,4.11,6.78,1.06,0.81,3.4,2.94,2.59,1.88,7.695,2.23,1.875,
6,24,293713.6,2019,24-06-2019,75.42,2.38,13.79,1.54,6.38,0.44,0.4,4.56,2.99,2.78,2.04,7.665,2.5,1.695,
6,25,291614.5,2019,25-06-2019,79.23,4.14,14.93,2.37,7.49,3.13,1.9,6.24,4.23,4.83,3.18,8.65,4.685,3.065,
6,26,278703.12,2019,26-06-2019,80.69,5.34,15.94,3.47,8.46,3.27,2.32,6.26,3.59,4.79,3.1,9.705,4.765,2.955,
6,27,262047.32,2019,27-06-2019,86.42,6.61,15.07,4.92,8.76,6.58,3.75,9.49,7.4,7.88,5.02,9.995,8.035,5.575,
6,28,247093.24,2019,28-06-2019,80.76,7.84,15.73,6.67,11,8.27,5.06,11.21,8.37,9.43,6.36,11.2,9.74,6.715,
6,29,235848.26,2019,29-06-2019,85.64,9.15,13.98,8.5,11.48,10.14,7,16.06,12.28,12.57,9.21,11.24,13.1,9.64,
6,30,232301.83,2019,30-06-2019,79.9,5.37,11.86,6.43,8.63,8.49,5.43,10.5,8.36,9.53,6.63,9.145,9.495,6.895,
7,1,256095.71,2019,01-07-2019,72.35,3.26,12.02,4.88,7.89,8.45,5.74,12.69,9.82,10.63,7.74,8.45,10.57,7.78,
7,2,271733.5,2019,02-07-2019,82.22,5.7,14.35,4.53,8.55,3.95,2.52,11.25,8.12,7.35,5.28,9.44,7.6,5.32,
7,3,274655.4,2019,03-07-2019,90.87,7.08,13.26,5.45,8.51,2.95,2.39,5.42,3.29,4.47,2.82,9.355,4.185,2.84,
7,4,270365.45,2019,04-07-2019,90.71,6.02,12.8,5.24,7.46,1.55,1.36,4.87,2.93,3.24,2.26,9.02,3.21,2.145,
7,5,265548.59,2019,05-07-2019,84.01,6.4,16.25,4.23,8.95,2.42,1.53,4.43,3.06,3.33,2.33,10.24,3.425,2.295,
7,6,229321.8,2019,06-07-2019,84.21,7.26,16.02,5.88,9.8,4.47,2.7,7.99,6.02,6.17,3.87,10.95,6.23,4.36,
7,7,228939.76,2019,07-07-2019,85.13,8.44,16.26,7.27,10.84,5.98,3.25,8.63,6.62,6.88,4.31,11.765,7.305,4.935,
7,8,254614.52,2019,08-07-2019,90.07,7.63,13.32,6.15,9.19,5.02,2.93,6.6,5.24,5.81,3.78,9.735,5.81,4.085,
7,9,267607.97,2019,09-07-2019,89.72,6.61,12.85,4.71,8.22,4.72,2.5,8.18,5.35,6.18,4.02,8.78,6.45,3.925,
7,10,254185.43,2019,10-07-2019,75.03,5.61,12.78,6.91,9.78,7.81,5.19,18.29,13.62,13.02,9.58,9.845,13.05,9.405,
7,11,266263.04,2019,11-07-2019,81.96,6.04,11.91,6.81,8.95,9.53,5.7,13,10,11.41,8.06,9.36,11.265,7.85,
7,12,256768.28,2019,12-07-2019,85.18,7.23,12.16,5.5,9.6,9.02,5.65,13.67,10.04,11.32,8.1,8.83,11.345,7.845,
7,13,247908.62,2019,13-07-2019,85.65,4.13,9.18,3.8,6.37,7.25,4.15,11.42,8.85,9.97,6.95,6.49,9.335,6.5,
7,14,247480.53,2019,14-07-2019,89.09,5.98,11.19,3.62,7.68,7.44,4.45,13.48,9.62,11.07,7.85,7.405,10.46,7.035,
7,15,263478.4,2019,15-07-2019,89.56,8.2,12.18,7.33,9.86,7.45,4.76,12.06,8.62,8.79,5.98,9.755,9.755,6.69,
7,16,265883.54,2019,16-07-2019,87.11,7.76,12.76,7.29,9.82,6.83,3.75,8.36,6.47,7.71,5.05,10.025,7.595,5.11,
7,17,270679.64,2019,17-07-2019,88.75,6.88,12.42,5.79,8.65,6.83,4.28,9.43,7.08,8.13,5.29,9.105,8.13,5.68,
7,18,268238.28,2019,18-07-2019,79.85,5.52,12.67,5.58,8.79,4.15,2.84,9.82,6.72,7.36,4.93,9.125,6.985,4.78,
7,19,264203.72,2019,19-07-2019,84.68,6.83,13.11,6.34,9.28,3.66,2.05,9.78,6.46,5.51,3.45,9.725,6.72,4.255,
7,20,222577.81,2019,20-07-2019,77.9,5.56,14.08,5.67,9.19,7.22,4.21,13.73,9.8,10.19,7.3,9.875,10.475,7.005,
7,21,222586.3,2019,21-07-2019,68.89,4,13.67,5.52,9.37,4.89,2.6,14.66,10.75,8.69,6.05,9.595,9.775,6.675,
7,22,247236.84,2019,22-07-2019,68.95,3.7,13.93,4.85,9.04,7.51,4.42,14.42,10.3,11,7.86,9.39,10.965,7.36,
7,23,258017.24,2019,23-07-2019,79.34,5.96,12.05,6.91,9.34,8.26,5.3,14.3,10.43,10.85,7.82,9.48,11.28,7.865,
7,24,271565.09,2019,24-07-2019,86.12,5.81,13.05,3.79,8,5.62,3.05,7.51,5.8,6.65,4.26,8.42,6.565,4.425,
7,25,265881.26,2019,25-07-2019,81.5,6.88,14.24,6.32,9.89,5.77,3.4,8.29,5.92,7.2,4.72,10.28,7.03,4.66,
7,26,272986.26,2019,26-07-2019,87.28,7.48,12.28,8,9.5,1.19,0.81,8.69,6.13,4.7,3.33,10.14,4.94,3.47,
7,27,243917.38,2019,27-07-2019,89.09,7.63,12.41,7.06,9.35,1.2,0.85,6.45,4.81,3.26,2.24,9.735,3.825,2.83,
7,28,236826.27,2019,28-07-2019,80.41,5.69,13.54,5.51,8.87,1.42,1.1,3.56,2.56,2.55,1.77,9.525,2.49,1.83,
7,29,266410.36,2019,29-07-2019,85.15,6.9,13.07,6.63,9.27,2.56,1.68,6.28,4.35,4.31,2.86,9.85,4.42,3.015,
7,30,277716.09,2019,30-07-2019,80.67,4,10.76,3.76,7.09,4.87,2.96,6.1,4.73,5.52,3.67,7.26,5.485,3.845,
7,31,280551.66,2019,31-07-2019,83.8,4.6,12.15,3.53,7.16,1.54,1.38,4.66,2.76,2.96,2.04,7.84,3.1,2.07,
8,1,269762.79,2019,01-08-2019,84.79,5.91,12.21,5.54,8.33,2.37,1.58,5.42,4.07,4.32,2.83,8.875,3.895,2.825,
8,2,271267.78,2019,02-08-2019,84.68,6.07,12.74,5.27,8.51,3.4,2.36,6.34,3.59,4.5,2.92,9.005,4.87,2.975,
8,3,239867.4,2019,03-08-2019,89.4,7.13,13.43,4.96,8.8,4.73,2.62,7.36,5.72,6.13,3.89,9.195,6.045,4.17,
8,4,240700.43,2019,04-08-2019,84.66,6.47,12.35,6.63,8.91,1.06,0.62,4.44,2.53,2.37,1.6,9.49,2.75,1.575,
8,5,251304.11,2019,05-08-2019,77.21,4.83,14.15,5.04,8.56,4.6,2.72,8.81,5.53,6.02,3.88,9.595,6.705,4.125,
8,6,264240.78,2019,06-08-2019,72.71,3.79,12.86,4.86,8.36,7.77,5.17,11.03,8.7,9.2,6.51,8.86,9.4,6.935,
8,7,272630.76,2019,07-08-2019,80.38,5.28,11.92,5.44,8.45,1.93,0.87,7.47,4.84,4.78,3.19,8.68,4.7,2.855,
8,8,266009.46,2019,08-08-2019,82.96,4.76,10.01,5.55,7.46,4.17,2.48,15.03,11.16,9.06,6.7,7.78,9.6,6.82,
8,9,285110.21,2019,09-08-2019,84.49,3.99,8.08,3.62,6.43,6.29,3.87,18.13,13.71,12.18,8.91,5.85,12.21,8.79,
8,10,257109.21,2019,10-08-2019,89.01,4.74,10.18,3.36,6.45,6.52,3.93,11.19,8.88,9.09,6.62,6.77,8.855,6.405,
8,11,242056.65,2019,11-08-2019,89.55,5.73,10.57,4.44,7.36,7.84,5.68,11.22,8.79,9.03,6.68,7.505,9.53,7.235,
8,12,273366.8,2019,12-08-2019,84.2,5.36,11.22,5.37,7.87,4.92,2.84,8.07,5.67,6.14,4.33,8.295,6.495,4.255,
8,13,282948.53,2019,13-08-2019,91.38,7.1,12.37,5.19,8.44,1.55,1.08,5.93,4.07,3.91,2.61,8.78,3.74,2.575,
8,14,269362.87,2019,14-08-2019,83.62,5.71,12.95,4.71,8.32,2.43,1.65,8.21,4.99,4.9,3.21,8.83,5.32,3.32,
8,15,256239.43,2019,15-08-2019,66.81,3.15,14.91,3.87,8.93,8.87,4.92,11.41,8.97,10.2,7.12,9.39,10.14,6.945,
8,16,259562.31,2019,16-08-2019,73.99,5.27,13.59,5.82,9.64,5.55,3.04,13.41,9.59,9.29,6.54,9.705,9.48,6.315,
8,17,230921.2,2019,17-08-2019,81.2,5.36,13.92,5.2,8.39,2.15,1.58,7.92,4.67,4.28,2.72,9.56,5.035,3.125,
8,18,221632.75,2019,18-08-2019,75.68,4.62,14.91,4.95,8.64,8.35,5.1,13.42,10.17,10.82,7.91,9.93,10.885,7.635,
8,19,262134.5,2019,19-08-2019,82.32,4.1,10.49,4.39,6.9,8.25,5,10.44,8.07,9.01,6.34,7.44,9.345,6.535,
8,20,262877.1,2019,20-08-2019,84.01,7.2,13.52,5.49,9.77,8.64,5.24,11.73,8.86,10.36,7.19,9.505,10.185,7.05,
8,21,241494.16,2019,21-08-2019,80.68,7.92,12.61,10.07,11.1,9.95,6.69,13.88,9.78,11.58,8.28,11.34,11.915,8.235,
8,22,255395.98,2019,22-08-2019,75.49,4.9,12.39,4.47,8.96,3.33,2.27,13.36,9.49,8.7,6.27,8.43,8.345,5.88,
8,23,253526.73,2019,23-08-2019,74.06,3.41,14.39,2.79,7.71,2.6,1.86,8.91,6.44,5.71,3.87,8.59,5.755,4.15,
8,24,214606.95,2019,24-08-2019,70.53,4.43,16.58,3.85,9.47,8.17,5.41,12.5,9.58,10.11,7.19,10.215,10.335,7.495,
8,25,227960.6,2019,25-08-2019,79.9,4.25,11.63,4.36,7.48,3.4,2.28,7.35,5.34,5.3,3.75,7.995,5.375,3.81,
8,26,265408.73,2019,26-08-2019,80.79,4.96,13.05,4.28,8.05,1.95,1.26,5.32,3.5,3.78,2.63,8.665,3.635,2.38,
8,27,261929.77,2019,27-08-2019,82.27,5.69,14.33,3.92,8.54,3.35,1.97,6,4.07,4.34,2.95,9.125,4.675,3.02,
8,28,275321.88,2019,28-08-2019,89.39,5.62,11.32,4.27,7.27,6.08,3.53,9.39,7.31,7.39,5.02,7.795,7.735,5.42,
8,29,268466.69,2019,29-08-2019,78.92,3.2,11.77,3.15,6.58,4.8,2.98,6.69,5.43,5.94,4.06,7.46,5.745,4.205,
8,30,263742.16,2019,30-08-2019,72.78,3.28,14.6,2.43,7.82,0.18,0.07,4.37,2.78,2.04,1.41,8.515,2.275,1.425,
8,31,215232.06,2019,31-08-2019,67.51,3.48,16.15,2.74,9.13,4.53,2.95,9.92,7.71,7.61,4.93,9.445,7.225,5.33,
9,1,208651.95,2019,01-09-2019,77.98,6.65,15.9,7.22,10.29,6.57,3.51,9.87,7.38,8.02,5.3,11.56,8.22,5.445,
9,2,243394.76,2019,02-09-2019,79.47,7.16,16.14,6.49,10.54,0.28,0.44,7.21,4.36,5.1,3.05,11.315,3.745,2.4,
9,3,237742.43,2019,03-09-2019,67.99,6.49,19.36,6.43,12.15,0.25,0.16,8.9,5.14,3.52,2.24,12.895,4.575,2.65,
9,4,245305.62,2019,04-09-2019,77.27,7.41,17.33,5.58,11.21,0.76,0.51,7.04,5.39,3.85,2.72,11.455,3.9,2.95,
9,5,240446.35,2019,05-09-2019,81.81,9.35,18.03,8.3,12.36,2.73,1.8,5.47,3.92,3.83,2.46,13.165,4.1,2.86,
9,6,244445.38,2019,06-09-2019,85.16,7.42,12.39,7.94,9.8,2.69,1.31,12.29,8.92,7.07,5.01,10.165,7.49,5.115,
9,7,230400.38,2019,07-09-2019,79.81,5.09,11.49,6.3,8.36,8.24,5.2,13.35,9.83,10.6,7.69,8.895,10.795,7.515,
9,8,233998.14,2019,08-09-2019,84.37,6.08,13.53,5.94,8.57,5.64,3.91,11.12,8.68,8.66,6.13,9.735,8.38,6.295,
9,9,260896.23,2019,09-09-2019,75.19,3.85,11.98,5.13,7.94,5.89,3.19,12,9.48,9.77,7.05,8.555,8.945,6.335,
9,10,263330.03,2019,10-09-2019,79.21,5.67,14.43,5.23,9.06,0.9,0.55,5.94,3.35,3.66,2.45,9.83,3.42,1.95,
9,11,242200.09,2019,11-09-2019,70.18,5.79,18.81,4.03,10.95,3.37,2.3,9.24,5.78,5.79,3.85,11.42,6.305,4.04,
9,12,237446.14,2019,12-09-2019,68.51,6.32,18.21,6.63,11.87,4.55,2.75,12.28,8.83,8.74,6.19,12.42,8.415,5.79,
9,13,240698.03,2019,13-09-2019,74.97,6.2,17.04,4.7,10.4,2.07,1.5,8,5.47,5.19,3.44,10.87,5.035,3.485,
9,14,207001.91,2019,14-09-2019,68.88,6.38,18.35,6.7,11.85,2.09,1.73,7.49,4.34,4.73,2.93,12.525,4.79,3.035,
9,15,210298.04,2019,15-09-2019,75.15,9.28,18.11,10.53,13.55,3.48,1.99,10.46,7.94,7.88,5.23,14.32,6.97,4.965,
9,16,238724.47,2019,16-09-2019,75.18,4.77,11.28,5.54,8.89,3.95,2.48,8.63,7.22,7.14,5.14,8.41,6.29,4.85,
9,17,248258.88,2019,17-09-2019,68.06,2.29,13.29,3.47,7.77,4.04,2.85,6.54,4.71,5.37,3.74,8.38,5.29,3.78,
9,18,239431.41,2019,18-09-2019,67.7,4.55,17.82,3.87,10.2,1.67,0.93,5.58,3.28,3.11,2.19,10.845,3.625,2.105,
9,19,216205.12,2019,19-09-2019,67.58,8.31,20.87,6.05,14.15,6.09,3.49,12.96,9.28,9.91,6.59,13.46,9.525,6.385,
9,20,214444.69,2019,20-09-2019,62.44,10.66,22.48,14.11,17.85,8.29,4.25,13.89,9.2,11.42,7.44,18.295,11.09,6.725,
9,21,202696.7,2019,21-09-2019,71.26,9.03,16.92,7.8,14.09,4.98,2.85,13.71,10.49,9.04,6.05,12.36,9.345,6.67,
9,22,204773.05,2019,22-09-2019,70.99,4.36,14.12,4.54,9.3,4.64,2.89,6.49,5.35,5.76,3.89,9.33,5.565,4.12,
9,23,243725.77,2019,23-09-2019,78.66,5.88,13.51,6.05,9.37,4.45,2.49,7.33,6.01,5.65,3.98,9.78,5.89,4.25,
9,24,251574.66,2019,24-09-2019,78.2,5.84,14.82,4.77,9.42,4.36,2.38,6.18,5.12,5.04,3.52,9.795,5.27,3.75,
9,25,248605.86,2019,25-09-2019,77.78,6.84,16.3,5.81,10.53,1.72,1.13,5.01,3.17,3.61,2.54,11.055,3.365,2.15,
9,26,234640.35,2019,26-09-2019,70.76,7.1,18.75,7.01,12.19,0.19,0.16,6.96,3.79,2.68,1.74,12.88,3.575,1.975,
9,27,212086.04,2019,27-09-2019,66.72,5.21,18.35,6.1,11.11,7.06,3.95,11.37,9.3,9.21,6.52,12.225,9.215,6.625,
9,28,217524.62,2019,28-09-2019,69.75,4.42,14.85,5.64,9.62,2.54,1.66,6.93,4.15,4.6,3.25,10.245,4.735,2.905,
9,29,209608.18,2019,29-09-2019,74.83,5.76,15.38,5.29,9.98,2.16,1.43,6.44,5.4,5.5,3.88,10.335,4.3,3.415,
9,30,243541.64,2019,30-09-2019,71.07,4.41,13.76,5.4,9.34,4.27,2.61,6.91,5.65,5.96,4.21,9.58,5.59,4.13,
10,1,229382.03,2019,01-10-2019,60.02,4.62,21.48,4.04,12.09,1.65,1.02,5.28,3.09,3.2,2.18,12.76,3.465,2.055,
10,2,221521.65,2019,02-10-2019,54.16,6.09,23.25,7.04,15.26,5.38,2.94,8.36,6.38,6.69,4.2,15.145,6.87,4.66,
10,3,218625.7,2019,03-10-2019,57.48,8.67,25.34,11.49,17.07,4.89,2.73,9.3,7.05,7.15,4.59,18.415,7.095,4.89,
10,4,235025.12,2019,04-10-2019,74.95,7.73,16.44,8.77,11.99,2.84,2.26,6.35,4.94,4.48,3.45,12.605,4.595,3.6,
10,5,202772.02,2019,05-10-2019,71.76,9.08,21.92,7.22,14.04,2.04,1.42,10.13,6.41,4.34,2.89,14.57,6.085,3.915,
10,6,186022.69,2019,06-10-2019,66.77,11.74,22.87,11.12,17.92,5.02,3.5,12.44,9,9.61,6.78,16.995,8.73,6.25,
10,7,226592.62,2019,07-10-2019,70.24,6.92,17.02,7.79,12.12,3.36,1.9,4.92,3.88,4.17,2.94,12.405,4.14,2.89,
10,8,235009.55,2019,08-10-2019,81.21,6.23,12.14,6.59,9.28,5.39,3.04,9.7,7.99,7.58,5.38,9.365,7.545,5.515,
10,9,245543.64,2019,09-10-2019,78.29,6.44,14.55,6.53,10.02,5.14,2.9,6.68,5.54,5.91,4.23,10.54,5.91,4.22,
10,10,247384.16,2019,10-10-2019,77.94,6.84,15.12,7.51,10.49,4.23,2.75,6,5.12,4.88,3.67,11.315,5.115,3.935,
10,11,230501.01,2019,11-10-2019,74.28,7.39,16.68,7.95,11.77,3.84,2.78,7.29,4.84,5.43,3.93,12.315,5.565,3.81,
10,12,202106.73,2019,12-10-2019,69.15,7.23,18.32,6.92,12.67,1.41,1.2,6.06,3.8,4.13,2.74,12.62,3.735,2.5,
10,13,189489.4,2019,13-10-2019,58.94,6.94,20.71,8.14,14.83,4.6,2.82,8.21,6.5,6.96,4.56,14.425,6.405,4.66,
10,14,220580.24,2019,14-10-2019,63.46,9.36,23.25,11.1,16.23,3.09,2.46,7.37,5.74,6.07,4.22,17.175,5.23,4.1,
10,15,224104.24,2019,15-10-2019,71.06,8.26,19.1,9.19,13.34,3.03,2.35,5.27,3.74,3.96,3.08,14.145,4.15,3.045,
10,16,235067.44,2019,16-10-2019,83.07,10.24,16.9,9.69,13.04,1.1,0.6,4.9,3.8,3.33,2.36,13.295,3,2.2,
10,17,233380.08,2019,17-10-2019,79.79,6.87,13.26,6.48,10.18,2.48,1.35,11.42,9.07,8.33,6.01,9.87,6.95,5.21,
10,18,219714.97,2019,18-10-2019,67.09,5.92,19.69,4.43,11.76,4.28,2.67,14.02,10.78,8.95,6.41,12.06,9.15,6.725,
10,19,204064.99,2019,19-10-2019,70.81,4.74,13.7,6.09,9.73,5.09,2.96,10,8.12,7.8,5.53,9.895,7.545,5.54,
10,20,205369.03,2019,20-10-2019,74.02,6.71,16.47,6.15,11.12,4.8,2.7,8.04,6.55,6.65,4.7,11.31,6.42,4.625,
10,21,229004.14,2019,21-10-2019,74.18,8.31,19.36,8.38,12.74,2.78,2.2,5.34,3.85,3.82,2.85,13.87,4.06,3.025,
10,22,228217.09,2019,22-10-2019,60.54,6.81,22.99,9.1,14.28,0.75,1.07,5.13,2.96,2.63,1.98,16.045,2.94,2.015,
10,23,228563.23,2019,23-10-2019,42.44,5.47,28.31,10.11,18.53,1.16,0.85,4.83,2.77,2.76,1.96,19.21,2.995,1.81,
10,24,230885.31,2019,24-10-2019,34.16,5.56,30.87,13.08,22.2,3.57,2.28,13.07,7.54,8.96,5.63,21.975,8.32,4.91,
10,25,218261.54,2019,25-10-2019,46.89,6.88,22.16,11.17,18.45,6.19,3.66,15.64,10.23,10.08,6.87,16.665,10.915,6.945,
10,26,193396.57,2019,26-10-2019,67.52,5.4,14.18,7.33,11.12,6.79,4.07,14.48,11.27,10.93,8.05,10.755,10.635,7.67,
10,27,205661.11,2019,27-10-2019,72.41,6.66,17.31,6.52,11.39,4.66,2.86,7.73,6.32,6.23,4.42,11.915,6.195,4.59,
10,28,225269.27,2019,28-10-2019,54.85,5.27,23.06,6.82,14.19,0.79,0.76,4.16,2.68,2.17,1.56,14.94,2.475,1.72,
10,29,223774.81,2019,29-10-2019,36.59,3.81,28.27,9.33,19.1,0.57,0.5,9.13,7,5.49,3.9,18.8,4.85,3.75,
10,30,234751.46,2019,30-10-2019,42.51,6.9,29.59,11.97,20.09,1.49,0.84,7.63,3.82,2.96,1.98,20.78,4.56,2.33,
10,31,243505.75,2019,31-10-2019,36.8,7.32,31,15.7,22.96,8.12,4.23,10.78,7.7,9.55,6.13,23.35,9.45,5.965,
11,1,256393.26,2019,01-11-2019,42.09,10.76,30.24,17.41,24.51,8.09,4.16,13.46,9.42,10.82,6.93,23.825,10.775,6.79,
11,2,211613.65,2019,02-11-2019,76.79,13.01,23.54,13.23,17.07,0.32,0.34,12.15,7.24,4.64,3.37,18.385,6.235,3.79,
11,3,193734.03,2019,03-11-2019,69.19,9.95,22.7,10.92,15.5,3.09,2.31,7.62,6.16,5.11,3.8,16.81,5.355,4.235,
11,4,214559.68,2019,04-11-2019,77.28,7.31,15.35,7.22,11.1,2.51,1.6,7.27,6.04,5.43,3.97,11.285,4.89,3.82,
11,5,193634,2019,05-11-2019,57.72,4.5,19.31,6.69,12.56,3.11,2.72,7.72,4.72,5.46,3.72,13,5.415,3.72,
11,6,208762.76,2019,06-11-2019,54.99,5.92,21.41,9.43,14.84,6.87,3.98,14.68,11.08,10.5,7.61,15.42,10.775,7.53,
11,7,230265.28,2019,07-11-2019,69.33,7.52,17.59,9.15,12.93,9.98,6.99,13.08,10.29,11.46,8.55,13.37,11.53,8.64,
11,8,227909.56,2019,08-11-2019,77.7,5.99,11.65,6.49,9.67,7.47,4.85,9.66,7.79,8.67,6.46,9.07,8.565,6.32,
11,9,217849.58,2019,09-11-2019,73.87,5.87,15.04,5.54,10.28,6.74,4.46,13.08,10.36,9.58,7.11,10.29,9.91,7.41,
11,10,203100.09,2019,10-11-2019,74.48,8.94,18.35,9.51,13.34,1.66,1.2,8.92,6.69,5.95,4.54,13.93,5.29,3.945,
11,11,213517.9,2019,11-11-2019,43.08,5.47,25.83,8.37,18.29,3.57,2.2,14.54,9.43,9.22,6.15,17.1,9.055,5.815,
11,12,208606.92,2019,12-11-2019,55.41,4.27,19.31,7.34,12.96,8.32,4.94,13.69,9.89,10.44,7.83,13.325,11.005,7.415,
11,13,225147.08,2019,13-11-2019,69.78,6.52,17.19,6.36,11.8,6.55,3.88,10.06,8.2,8.35,6.03,11.775,8.305,6.04,
11,14,219657.86,2019,14-11-2019,67.28,9.28,21.92,9.88,15.23,5.27,2.76,7.8,6.32,6.73,4.72,15.9,6.535,4.54,
11,15,221909.51,2019,15-11-2019,66.58,7.25,18.93,8.14,13.27,5.85,3.49,9.48,7.66,7.73,5.62,13.535,7.665,5.575,
11,16,195292.24,2019,16-11-2019,60.58,4.72,18.87,5.97,12.05,5.05,3.17,6.66,5.39,5.73,4.19,12.42,5.855,4.28,
11,17,193484.98,2019,17-11-2019,64.08,5.77,17.93,8.07,12.31,0.86,0.49,6.55,5.32,5,3.81,13,3.705,2.905,
11,18,218296.5,2019,18-11-2019,49.64,6.3,26.79,7.69,16.89,0.3,0.33,6.59,5.2,4.41,3.24,17.24,3.445,2.765,
11,19,224067.74,2019,19-11-2019,69.57,9.25,21.03,10.09,14.68,2.5,1.59,5.69,5.42,4.31,3.64,15.56,4.095,3.505,
11,20,239472.25,2019,20-11-2019,40.78,7.08,33.22,8.1,20.97,0.85,0.73,12.14,7.25,4.93,3.14,20.66,6.495,3.99,
11,21,262624,2019,21-11-2019,37.38,8.15,37.65,12.41,23.63,6.29,4.75,19.06,13.58,12.84,9.36,25.03,12.675,9.165,
11,22,218098.73,2019,22-11-2019,56.91,6.62,21.3,10.46,15.04,3.28,2.16,6.34,4.84,5.04,4.1,15.88,4.81,3.5,
11,23,194491.53,2019,23-11-2019,58.69,7.45,22.72,9.68,15.44,0.39,0.2,7.68,6.69,4.79,3.8,16.2,4.035,3.445,
11,24,193556.5,2019,24-11-2019,49.63,5.16,24.94,8.31,15.66,0.68,0.46,4.65,3.46,2.19,1.78,16.625,2.665,1.96,
11,25,227798.6,2019,25-11-2019,43.9,6.15,27.69,10.02,18.73,2.17,1.26,8.53,6.56,5.62,3.79,18.855,5.35,3.91,
11,26,215258.32,2019,26-11-2019,68.44,6.81,16.6,7.99,12.4,5.53,3.07,11.69,9.71,9.06,6.94,12.295,8.61,6.39,
11,27,216835.39,2019,27-11-2019,46.19,3.63,24.32,6.69,15.14,2.08,1.4,7.06,5.53,4.58,3.4,15.505,4.57,3.465,
11,28,225471.75,2019,28-11-2019,57.42,7.16,24.95,8.65,15.48,1.32,1.29,6.14,5.29,3.45,2.9,16.8,3.73,3.29,
11,29,229599.82,2019,29-11-2019,61.76,8.79,25.1,10.26,16.05,0.74,0.81,7.15,6.42,3.94,3.32,17.68,3.945,3.615,
11,30,197919.12,2019,30-11-2019,62.79,6.2,17.75,8.85,13.07,2.96,1.76,5.96,4.98,4.56,3.62,13.3,4.46,3.37,
12,1,196057.34,2019,01-12-2019,77.36,7.32,14.25,9.04,11.1,4.15,2.52,10.71,8.65,7.71,5.7,11.645,7.43,5.585,
12,2,221218.8,2019,02-12-2019,67.17,4.85,14.64,7.35,10.63,7.75,5.24,12.27,9.95,9.98,7.55,10.995,10.01,7.595,
12,3,218188.08,2019,03-12-2019,65.26,7.37,18.86,8.77,13.7,9.15,6.17,13.8,11.05,11.15,8.37,13.815,11.475,8.61,
12,4,214801.41,2019,04-12-2019,60.65,7.55,21.76,9.6,15.03,3.87,2.47,9.19,7.42,7.87,5.76,15.68,6.53,4.945,
12,5,215783.38,2019,05-12-2019,62.62,8.64,23.06,9.29,15.68,3.76,2.43,10.98,8.81,7.73,5.75,16.175,7.37,5.62,
12,6,210057.97,2019,06-12-2019,59.42,6.77,20.51,9.65,14.53,6.08,3.7,9.69,8.1,7.94,6.01,15.08,7.885,5.9,
12,7,190872.6,2019,07-12-2019,60.46,7.23,22.97,7.44,14.74,3.89,2.42,7.42,6.53,5.79,4.34,15.205,5.655,4.475,
12,8,195154.83,2019,08-12-2019,51.89,8.31,27.25,10.45,18.34,1.25,1.25,4.19,2.7,2.75,2.18,18.85,2.72,1.975,
12,9,255821.67,2019,09-12-2019,41.29,9.1,34.9,15.41,23,3.1,2.09,11.98,9.12,7.36,5.27,25.155,7.54,5.605,
12,10,219097.24,2019,10-12-2019,65.39,8.66,19.2,10.68,15.02,5.64,4.27,7.94,7.26,6.9,5.78,14.94,6.79,5.765,
12,11,218120.75,2019,11-12-2019,65.13,8.46,20.49,10.53,14.87,5.12,3.26,7.87,7.08,6.56,5.18,15.51,6.495,5.17,
12,12,217198.13,2019,12-12-2019,63.66,7.96,20,10.96,14.71,4.73,2.89,8.6,7.52,6.65,5.31,15.48,6.665,5.205,
12,13,214141.22,2019,13-12-2019,65.04,8.73,20.51,9.71,15.18,4.93,2.93,6.71,5.57,5.75,4.26,15.11,5.82,4.25,
